Sydney|-33.86,151.21,38|+29.0|Sunny|2014-02-02 13:07:49|974.3|48
Sydney|-33.86,151.21,38|+27.7|Sunny|2014-02-03 01:22:55|935.8|68
Sydney|-33.86,151.21,38|+29.3|Rain|2014-02-04 11:06:24|896.6|77
Sydney|-33.86,151.21,38|+28.9|Sunny|2014-02-05 12:33:12|901.5|62
Sydney|-33.86,151.21,38|+27.0|Sunny|2014-02-06 14:35:00|917.7|37
Sydney|-33.86,151.21,38|+27.7|Sunny|2014-02-07 17:18:51|896.1|11
Sydney|-33.86,151.21,38|+29.9|Sunny|2014-02-08 00:56:27|818.6|61
Sydney|-33.86,151.21,38|+24.6|Sunny|2014-02-09 00:36:15|943.0|35
Sydney|-33.86,151.21,38|+21.4|Sunny|2014-02-10 07:51:15|974.8|4
Sydney|-33.86,151.21,38|+20.2|Rain|2014-02-11 19:40:51|711.6|82
Sydney|-33.86,151.21,38|+21.2|Sunny|2014-02-12 19:48:15|991.0|56
Sydney|-33.86,151.21,38|+23.0|Rain|2014-02-13 19:40:10|705.9|90
Sydney|-33.86,151.21,38|+27.7|Sunny|2014-02-14 03:40:25|854.2|48
Sydney|-33.86,151.21,38|+26.4|Rain|2014-02-15 06:39:08|900.5|88
Sydney|-33.86,151.21,38|+24.1|Sunny|2014-02-16 17:25:00|723.6|60
Sydney|-33.86,151.21,38|+27.2|Sunny|2014-02-17 19:13:36|862.6|55
Sydney|-33.86,151.21,38|+28.1|Sunny|2014-02-18 01:46:01|994.7|67
Sydney|-33.86,151.21,38|+28.5|Sunny|2014-02-19 00:12:33|826.1|69
Sydney|-33.86,151.21,38|+21.7|Rain|2014-02-20 14:12:23|985.6|89
Sydney|-33.86,151.21,38|+29.9|Sunny|2014-02-21 14:11:53|896.2|20
Sydney|-33.86,151.21,38|+25.1|Sunny|2014-02-22 03:37:18|735.0|65
Sydney|-33.86,151.21,38|+28.2|Rain|2014-02-23 13:46:23|891.5|88
Sydney|-33.86,151.21,38|+23.8|Sunny|2014-02-24 07:06:57|881.7|29
Sydney|-33.86,151.21,38|+26.8|Sunny|2014-02-25 23:12:35|918.1|27
Sydney|-33.86,151.21,38|+22.4|Sunny|2014-02-26 03:53:08|998.1|2
Sydney|-33.86,151.21,38|+28.6|Sunny|2014-02-27 16:56:15|853.9|46
Sydney|-33.86,151.21,38|+23.4|Sunny|2014-02-28 01:07:00|739.1|55
Sydney|-33.86,151.21,38|+29.9|Sunny|2014-03-01 02:31:31|835.5|60
Sydney|-33.86,151.21,38|+26.5|Sunny|2014-03-02 12:59:49|972.7|58
Sydney|-33.86,151.21,38|+22.8|Rain|2014-03-03 03:10:50|950.7|93
Sydney|-33.86,151.21,38|+29.4|Rain|2014-03-04 18:56:29|970.1|86
Sydney|-33.86,151.21,38|+24.7|Sunny|2014-03-05 09:24:43|740.7|17
Sydney|-33.86,151.21,38|+22.5|Rain|2014-03-06 05:01:11|739.0|85
Sydney|-33.86,151.21,38|+29.9|Rain|2014-03-07 07:37:01|729.0|95
Sydney|-33.86,151.21,38|+28.5|Sunny|2014-03-08 09:58:16|921.6|65
Sydney|-33.86,151.21,38|+25.1|Sunny|2014-03-09 10:39:37|859.9|44
Sydney|-33.86,151.21,38|+26.5|Sunny|2014-03-10 10:34:53|801.4|5
Sydney|-33.86,151.21,38|+29.5|Sunny|2014-03-11 17:14:18|810.5|56
Sydney|-33.86,151.21,38|+22.6|Sunny|2014-03-12 04:23:45|741.7|31
Sydney|-33.86,151.21,38|+23.0|Sunny|2014-03-13 14:19:39|992.8|30
Sydney|-33.86,151.21,38|+21.6|Sunny|2014-03-14 21:42:52|879.0|58
Sydney|-33.86,151.21,38|+21.4|Rain|2014-03-15 21:00:44|953.2|94
Sydney|-33.86,151.21,38|+22.6|Sunny|2014-03-16 10:15:40|736.9|63
Sydney|-33.86,151.21,38|+26.0|Sunny|2014-03-17 23:05:14|782.2|46
Sydney|-33.86,151.21,38|+20.8|Sunny|2014-03-18 09:34:52|846.2|65
Sydney|-33.86,151.21,38|+27.2|Sunny|2014-03-19 03:24:12|821.2|24
Sydney|-33.86,151.21,38|+25.8|Rain|2014-03-20 23:35:53|834.4|99
Sydney|-33.86,151.21,38|+26.9|Sunny|2014-03-21 13:53:52|954.2|36
Sydney|-33.86,151.21,38|+22.6|Sunny|2014-03-22 18:43:12|832.3|37
Sydney|-33.86,151.21,38|+24.3|Rain|2014-03-23 13:17:58|909.2|93
Sydney|-33.86,151.21,38|+20.9|Rain|2014-03-24 11:37:42|800.6|96
Sydney|-33.86,151.21,38|+26.8|Sunny|2014-03-25 08:40:40|744.4|47
Sydney|-33.86,151.21,38|+21.8|Sunny|2014-03-26 15:28:39|763.9|18
Sydney|-33.86,151.21,38|+24.3|Sunny|2014-03-27 23:26:11|964.5|64
Sydney|-33.86,151.21,38|+21.6|Sunny|2014-03-28 09:02:29|708.0|57
Sydney|-33.86,151.21,38|+25.8|Sunny|2014-03-29 04:33:59|742.4|32
Sydney|-33.86,151.21,38|+26.3|Rain|2014-03-30 14:40:05|748.2|75
Sydney|-33.86,151.21,38|+28.3|Rain|2014-03-31 01:48:39|923.7|87
Sydney|-33.86,151.21,38|+29.6|Sunny|2014-04-01 10:16:24|936.4|4
Sydney|-33.86,151.21,38|+23.7|Sunny|2014-04-02 17:21:54|737.8|60
Sydney|-33.86,151.21,38|+23.6|Sunny|2014-04-03 15:14:03|937.8|60
Sydney|-33.86,151.21,38|+25.1|Rain|2014-04-04 16:09:28|946.9|94
Sydney|-33.86,151.21,38|+23.4|Sunny|2014-04-05 10:07:23|834.8|25
Sydney|-33.86,151.21,38|+20.6|Rain|2014-04-06 00:32:37|781.4|92
Sydney|-33.86,151.21,38|+27.9|Sunny|2014-04-07 11:05:38|777.7|61
Sydney|-33.86,151.21,38|+26.0|Sunny|2014-04-08 07:33:05|786.9|36
Sydney|-33.86,151.21,38|+29.1|Sunny|2014-04-09 01:24:39|782.3|41
Sydney|-33.86,151.21,38|+27.8|Rain|2014-04-10 12:07:17|933.4|87
Sydney|-33.86,151.21,38|+24.2|Rain|2014-04-11 09:06:45|900.2|86
Sydney|-33.86,151.21,38|+25.8|Sunny|2014-04-12 02:45:22|872.0|55
Sydney|-33.86,151.21,38|+27.5|Sunny|2014-04-13 11:49:10|791.8|39
Sydney|-33.86,151.21,38|+22.0|Sunny|2014-04-14 00:23:44|946.1|21
Sydney|-33.86,151.21,38|+27.4|Sunny|2014-04-15 22:53:20|732.4|69
Sydney|-33.86,151.21,38|+22.9|Sunny|2014-04-16 16:57:38|944.6|35
Sydney|-33.86,151.21,38|+21.9|Sunny|2014-04-17 13:52:27|768.6|51
Sydney|-33.86,151.21,38|+21.9|Sunny|2014-04-18 17:38:33|721.7|9
Sydney|-33.86,151.21,38|+24.2|Sunny|2014-04-19 05:00:25|956.7|47
Sydney|-33.86,151.21,38|+20.7|Rain|2014-04-20 05:12:08|705.3|77
Sydney|-33.86,151.21,38|+21.7|Sunny|2014-04-21 17:39:06|987.9|51
Sydney|-33.86,151.21,38|+21.5|Sunny|2014-04-22 16:09:37|980.5|4
Sydney|-33.86,151.21,38|+28.6|Rain|2014-04-23 18:32:03|942.7|100
Sydney|-33.86,151.21,38|+26.4|Rain|2014-04-24 03:07:16|975.5|75
Sydney|-33.86,151.21,38|+26.5|Rain|2014-04-25 12:53:17|789.9|90
Sydney|-33.86,151.21,38|+27.5|Rain|2014-04-26 22:05:07|876.7|74
Sydney|-33.86,151.21,38|+20.1|Sunny|2014-04-27 22:38:39|977.9|21
Sydney|-33.86,151.21,38|+23.7|Rain|2014-04-28 10:35:18|745.8|86
Sydney|-33.86,151.21,38|+24.4|Sunny|2014-04-29 19:31:54|784.0|14
Sydney|-33.86,151.21,38|+20.4|Rain|2014-04-30 19:57:57|765.5|85
Sydney|-33.86,151.21,38|+33.1|Rain|2014-05-01 04:45:29|735.0|88
Sydney|-33.86,151.21,38|+28.4|Rain|2014-05-02 01:55:07|888.1|76
Sydney|-33.86,151.21,38|+27.9|Sunny|2014-05-03 01:29:10|928.2|56
Sydney|-33.86,151.21,38|+37.9|Sunny|2014-05-04 06:13:11|852.1|4
Sydney|-33.86,151.21,38|+38.7|Sunny|2014-05-05 03:43:22|733.1|8
Sydney|-33.86,151.21,38|+25.8|Sunny|2014-05-06 05:48:24|857.4|5
Sydney|-33.86,151.21,38|+26.5|Sunny|2014-05-07 17:02:20|843.5|34
Sydney|-33.86,151.21,38|+34.2|Rain|2014-05-08 04:01:33|769.9|99
Sydney|-33.86,151.21,38|+32.1|Rain|2014-05-09 05:53:22|752.8|93
Sydney|-33.86,151.21,38|+34.2|Sunny|2014-05-10 04:10:47|945.3|59
Sydney|-33.86,151.21,38|+29.7|Sunny|2014-05-11 00:29:24|707.1|24
Sydney|-33.86,151.21,38|+34.5|Rain|2014-05-12 21:39:46|979.6|84
Sydney|-33.86,151.21,38|+38.2|Rain|2014-05-13 19:24:28|885.1|97
Sydney|-33.86,151.21,38|+39.8|Sunny|2014-05-14 18:09:39|989.6|29
Sydney|-33.86,151.21,38|+34.6|Sunny|2014-05-15 22:27:47|939.0|54
Sydney|-33.86,151.21,38|+38.0|Sunny|2014-05-16 10:35:51|743.0|21
Sydney|-33.86,151.21,38|+33.2|Sunny|2014-05-17 11:35:10|863.4|32
Sydney|-33.86,151.21,38|+35.0|Rain|2014-05-18 06:29:32|751.6|82
Sydney|-33.86,151.21,38|+36.9|Sunny|2014-05-19 14:56:52|718.1|29
Sydney|-33.86,151.21,38|+30.0|Sunny|2014-05-20 19:23:36|726.3|55
Sydney|-33.86,151.21,38|+26.2|Rain|2014-05-21 09:36:53|860.0|84
Sydney|-33.86,151.21,38|+33.6|Rain|2014-05-22 20:49:29|999.7|90
Sydney|-33.86,151.21,38|+39.4|Rain|2014-05-23 18:10:23|759.7|80
Sydney|-33.86,151.21,38|+35.4|Rain|2014-05-24 20:39:44|884.4|78
Sydney|-33.86,151.21,38|+26.4|Sunny|2014-05-25 09:10:53|763.1|13
Sydney|-33.86,151.21,38|+38.5|Rain|2014-05-26 21:50:10|788.5|81
Sydney|-33.86,151.21,38|+34.4|Rain|2014-05-27 17:27:03|813.8|93
Sydney|-33.86,151.21,38|+32.7|Sunny|2014-05-28 21:08:00|701.9|63
Sydney|-33.86,151.21,38|+31.4|Sunny|2014-05-29 08:23:06|758.7|8
Sydney|-33.86,151.21,38|+30.5|Sunny|2014-05-30 16:35:23|720.3|59
Sydney|-33.86,151.21,38|+36.7|Sunny|2014-05-31 21:48:17|821.8|61
Sydney|-33.86,151.21,38|+30.5|Rain|2014-06-01 11:30:30|974.3|80
Sydney|-33.86,151.21,38|+27.7|Sunny|2014-06-02 12:02:59|743.5|53
Sydney|-33.86,151.21,38|+36.1|Rain|2014-06-03 15:59:21|901.4|70
Sydney|-33.86,151.21,38|+36.1|Sunny|2014-06-04 05:57:03|749.1|40
Sydney|-33.86,151.21,38|+40.0|Sunny|2014-06-05 13:26:09|904.5|14
Sydney|-33.86,151.21,38|+36.5|Sunny|2014-06-06 12:07:41|734.9|20
Sydney|-33.86,151.21,38|+35.7|Sunny|2014-06-07 15:44:40|982.8|53
Sydney|-33.86,151.21,38|+27.0|Sunny|2014-06-08 22:10:17|942.3|4
Sydney|-33.86,151.21,38|+38.1|Sunny|2014-06-09 00:19:09|928.8|21
Sydney|-33.86,151.21,38|+26.2|Sunny|2014-06-10 22:36:59|771.6|19
Sydney|-33.86,151.21,38|+36.4|Rain|2014-06-11 18:43:32|813.3|84
Sydney|-33.86,151.21,38|+29.1|Sunny|2014-06-12 02:12:43|725.9|42
Sydney|-33.86,151.21,38|+34.8|Rain|2014-06-13 19:23:08|744.1|70
Sydney|-33.86,151.21,38|+35.9|Sunny|2014-06-14 02:34:03|920.8|49
Sydney|-33.86,151.21,38|+29.8|Sunny|2014-06-15 19:43:54|804.9|46
Sydney|-33.86,151.21,38|+28.7|Rain|2014-06-16 06:51:08|866.7|77
Sydney|-33.86,151.21,38|+25.3|Rain|2014-06-17 06:08:39|759.7|97
Sydney|-33.86,151.21,38|+36.9|Rain|2014-06-18 06:45:23|794.4|84
Sydney|-33.86,151.21,38|+38.2|Sunny|2014-06-19 07:01:15|776.4|4
Sydney|-33.86,151.21,38|+28.4|Sunny|2014-06-20 22:54:57|922.2|7
Sydney|-33.86,151.21,38|+39.9|Rain|2014-06-21 00:47:16|941.8|90
Sydney|-33.86,151.21,38|+25.0|Rain|2014-06-22 21:26:11|796.0|99
Sydney|-33.86,151.21,38|+36.9|Sunny|2014-06-23 09:51:09|793.4|9
Sydney|-33.86,151.21,38|+35.3|Sunny|2014-06-24 03:33:48|946.3|52
Sydney|-33.86,151.21,38|+27.1|Rain|2014-06-25 15:48:43|748.8|80
Sydney|-33.86,151.21,38|+38.7|Sunny|2014-06-26 16:26:06|860.4|47
Sydney|-33.86,151.21,38|+28.5|Sunny|2014-06-27 19:34:34|705.0|15
Sydney|-33.86,151.21,38|+31.5|Rain|2014-06-28 01:20:39|809.7|70
Sydney|-33.86,151.21,38|+30.4|Sunny|2014-06-29 08:34:49|895.1|51
Sydney|-33.86,151.21,38|+29.0|Sunny|2014-06-30 15:25:57|708.4|27
Sydney|-33.86,151.21,38|+38.5|Sunny|2014-07-01 21:04:06|814.0|24
Sydney|-33.86,151.21,38|+37.8|Rain|2014-07-02 19:31:01|793.1|74
Sydney|-33.86,151.21,38|+39.5|Sunny|2014-07-03 16:21:24|924.3|10
Sydney|-33.86,151.21,38|+31.2|Sunny|2014-07-04 11:07:56|707.1|23
Sydney|-33.86,151.21,38|+34.2|Rain|2014-07-05 08:43:23|978.6|77
Sydney|-33.86,151.21,38|+25.1|Sunny|2014-07-06 20:00:43|984.7|11
Sydney|-33.86,151.21,38|+27.1|Rain|2014-07-07 19:51:13|849.2|76
Sydney|-33.86,151.21,38|+38.4|Sunny|2014-07-08 13:23:52|823.2|19
Sydney|-33.86,151.21,38|+32.3|Sunny|2014-07-09 16:14:32|936.9|40
Sydney|-33.86,151.21,38|+31.5|Rain|2014-07-10 07:50:55|990.9|81
Sydney|-33.86,151.21,38|+36.2|Sunny|2014-07-11 21:44:49|896.2|22
Sydney|-33.86,151.21,38|+36.7|Sunny|2014-07-12 10:16:08|701.8|67
Sydney|-33.86,151.21,38|+35.9|Sunny|2014-07-13 11:20:31|827.2|25
Sydney|-33.86,151.21,38|+28.9|Sunny|2014-07-14 13:09:33|723.5|31
Sydney|-33.86,151.21,38|+35.1|Rain|2014-07-15 12:07:15|889.3|93
Sydney|-33.86,151.21,38|+29.2|Sunny|2014-07-16 17:31:44|795.9|41
Sydney|-33.86,151.21,38|+28.0|Sunny|2014-07-17 14:05:33|932.9|30
Sydney|-33.86,151.21,38|+31.2|Sunny|2014-07-18 17:35:09|814.1|29
Sydney|-33.86,151.21,38|+37.8|Sunny|2014-07-19 20:34:52|943.5|13
Sydney|-33.86,151.21,38|+36.6|Sunny|2014-07-20 20:18:10|858.3|69
Sydney|-33.86,151.21,38|+27.1|Sunny|2014-07-21 06:12:34|969.9|49
Sydney|-33.86,151.21,38|+27.0|Sunny|2014-07-22 16:16:35|811.9|3
Sydney|-33.86,151.21,38|+27.1|Rain|2014-07-23 05:05:04|814.8|73
Sydney|-33.86,151.21,38|+31.7|Sunny|2014-07-24 07:42:51|757.0|66
Sydney|-33.86,151.21,38|+37.1|Sunny|2014-07-25 14:16:11|841.1|45
Sydney|-33.86,151.21,38|+25.0|Rain|2014-07-26 02:08:21|984.9|73
Sydney|-33.86,151.21,38|+27.8|Sunny|2014-07-27 04:07:31|746.9|43
Sydney|-33.86,151.21,38|+39.7|Rain|2014-07-28 17:59:40|951.7|71
Sydney|-33.86,151.21,38|+29.4|Sunny|2014-07-29 08:52:58|969.8|21
Sydney|-33.86,151.21,38|+28.0|Sunny|2014-07-30 07:18:11|937.9|69
Sydney|-33.86,151.21,38|+31.9|Sunny|2014-07-31 00:02:03|974.1|28
Sydney|-33.86,151.21,38|+16.8|Sunny|2014-08-01 20:48:20|952.3|2
Sydney|-33.86,151.21,38|+17.7|Sunny|2014-08-02 06:00:13|989.0|28
Sydney|-33.86,151.21,38|+16.7|Sunny|2014-08-03 18:54:13|985.1|25
Sydney|-33.86,151.21,38|+16.0|Rain|2014-08-04 19:18:06|916.7|74
Sydney|-33.86,151.21,38|+18.5|Rain|2014-08-05 23:37:46|772.8|93
Sydney|-33.86,151.21,38|+15.8|Sunny|2014-08-06 22:47:03|880.7|33
Sydney|-33.86,151.21,38|+15.2|Sunny|2014-08-07 18:20:25|842.5|67
Sydney|-33.86,151.21,38|+16.3|Rain|2014-08-08 00:29:05|945.5|88
Sydney|-33.86,151.21,38|+19.8|Sunny|2014-08-09 11:43:23|793.9|8
Sydney|-33.86,151.21,38|+19.7|Sunny|2014-08-10 03:12:11|908.1|55
Sydney|-33.86,151.21,38|+18.7|Sunny|2014-08-11 20:43:21|776.0|28
Sydney|-33.86,151.21,38|+17.3|Rain|2014-08-12 18:17:46|825.5|82
Sydney|-33.86,151.21,38|+16.1|Sunny|2014-08-13 16:06:57|838.6|26
Sydney|-33.86,151.21,38|+15.5|Sunny|2014-08-14 00:03:06|985.4|10
Sydney|-33.86,151.21,38|+18.1|Sunny|2014-08-15 06:15:03|965.3|55
Sydney|-33.86,151.21,38|+16.2|Sunny|2014-08-16 23:44:18|940.8|48
Sydney|-33.86,151.21,38|+16.4|Sunny|2014-08-17 08:22:42|921.0|49
Sydney|-33.86,151.21,38|+17.9|Sunny|2014-08-18 05:34:04|722.6|14
Sydney|-33.86,151.21,38|+18.2|Sunny|2014-08-19 01:04:45|899.0|64
Sydney|-33.86,151.21,38|+18.9|Sunny|2014-08-20 12:37:28|767.3|18
Sydney|-33.86,151.21,38|+17.0|Rain|2014-08-21 19:49:09|831.4|96
Sydney|-33.86,151.21,38|+15.7|Sunny|2014-08-22 04:54:28|858.7|42
Sydney|-33.86,151.21,38|+17.4|Sunny|2014-08-23 21:52:27|862.2|64
Sydney|-33.86,151.21,38|+17.4|Sunny|2014-08-24 08:26:25|724.2|29
Sydney|-33.86,151.21,38|+19.8|Sunny|2014-08-25 02:08:17|806.7|56
Sydney|-33.86,151.21,38|+18.0|Sunny|2014-08-26 00:13:05|928.4|8
Sydney|-33.86,151.21,38|+15.2|Sunny|2014-08-27 10:13:11|861.1|54
Sydney|-33.86,151.21,38|+20.0|Sunny|2014-08-28 05:51:48|870.7|64
Sydney|-33.86,151.21,38|+16.2|Rain|2014-08-29 08:26:53|999.4|87
Sydney|-33.86,151.21,38|+16.9|Sunny|2014-08-30 09:26:46|989.9|40
Sydney|-33.86,151.21,38|+17.3|Rain|2014-08-31 18:44:17|882.7|84
Sydney|-33.86,151.21,38|+17.4|Sunny|2014-09-01 21:09:13|942.5|63
Sydney|-33.86,151.21,38|+17.3|Sunny|2014-09-02 02:50:16|713.2|45
Sydney|-33.86,151.21,38|+18.3|Sunny|2014-09-03 01:46:16|723.7|12
Sydney|-33.86,151.21,38|+17.9|Sunny|2014-09-04 19:26:53|738.8|51
Sydney|-33.86,151.21,38|+17.7|Rain|2014-09-05 12:47:09|794.5|99
Sydney|-33.86,151.21,38|+16.6|Rain|2014-09-06 11:53:53|722.4|70
Sydney|-33.86,151.21,38|+19.7|Sunny|2014-09-07 14:06:20|965.4|29
Sydney|-33.86,151.21,38|+18.3|Sunny|2014-09-08 09:19:22|771.7|62
Sydney|-33.86,151.21,38|+17.9|Sunny|2014-09-09 17:45:12|813.2|69
Sydney|-33.86,151.21,38|+19.5|Rain|2014-09-10 23:32:07|916.2|78
Sydney|-33.86,151.21,38|+15.9|Sunny|2014-09-11 12:13:30|946.9|31
Sydney|-33.86,151.21,38|+15.6|Rain|2014-09-12 09:10:22|955.7|99
