8288|33.94,-117.61,170|+29.9|Rain|2014-06-07 13:21:34|887.4|88
8288|33.94,-117.61,170|+20.5|Rain|2013-04-12 14:07:17|953.3|96
8288|33.94,-117.61,170|+1.0|Rain|2015-12-30 06:43:52|726.5|86
8288|33.94,-117.61,170|+29.5|Sunny|2017-03-30 00:56:10|786.0|48
8288|33.94,-117.61,170|+21.7|Sunny|2017-03-12 09:36:14|871.1|46
8288|33.94,-117.61,170|+4.4|Sunny|2015-12-08 06:04:00|761.0|32
8288|33.94,-117.61,170|+27.1|Sunny|2015-05-01 05:46:24|893.1|16
8288|33.94,-117.61,170|+39.7|Sunny|2018-06-29 02:44:10|746.9|58
8288|33.94,-117.61,170|+15.8|Sunny|2015-08-26 20:23:48|792.4|11
8288|33.94,-117.61,170|+37.0|Sunny|2018-07-22 19:26:26|723.2|56
8288|33.94,-117.61,170|+17.7|Sunny|2016-09-21 07:18:07|809.0|11
8288|33.94,-117.61,170|+20.0|Sunny|2013-08-15 19:28:16|704.0|8
14479|33.94,-117.6,175|+19.7|Rain|2017-09-21 05:05:57|981.8|96
14479|33.94,-117.6,175|+10.8|Sunny|2016-12-05 02:27:22|785.0|20
14479|33.94,-117.6,175|+17.1|Sunny|2014-10-05 10:21:57|917.5|5
14479|33.94,-117.6,175|+25.9|Sunny|2014-07-30 18:02:38|937.9|6
14479|33.94,-117.6,175|+28.0|Sunny|2013-02-26 02:29:19|892.2|51
14479|33.94,-117.6,175|+20.5|Sunny|2018-04-05 20:46:47|998.4|36
14479|33.94,-117.6,175|+29.4|Sunny|2017-03-25 21:17:10|904.5|19
14479|33.94,-117.6,175|+8.3|Sunny|2018-01-10 17:51:28|795.2|53
14479|33.94,-117.6,175|-2.1|Snow|2013-11-08 20:52:16|922.1|91
14479|33.94,-117.6,175|+18.3|Rain|2014-08-31 15:15:06|969.2|71
14479|33.94,-117.6,175|+35.4|Rain|2017-05-25 13:09:19|917.6|99
14479|33.94,-117.6,175|+13.9|Rain|2013-12-20 22:14:08|714.2|72
14479|33.94,-117.6,175|+32.2|Sunny|2018-05-09 17:53:41|888.5|63
14479|33.94,-117.6,175|+25.3|Sunny|2014-05-23 15:29:08|704.7|64
14479|33.94,-117.6,175|+18.6|Sunny|2013-10-19 22:19:01|748.6|30
8112|33.94,-117.59,180|+19.0|Sunny|2016-08-17 09:48:11|818.4|22
8112|33.94,-117.59,180|+15.4|Sunny|2015-10-03 12:05:46|917.5|9
8112|33.94,-117.59,180|+26.4|Sunny|2018-03-11 06:12:45|834.3|3
8112|33.94,-117.59,180|+16.9|Sunny|2018-08-30 12:19:50|713.0|25
8112|33.94,-117.59,180|+25.2|Sunny|2013-03-06 16:29:25|854.4|10
8112|33.94,-117.59,180|+16.7|Sunny|2017-09-01 20:02:59|787.9|52
8112|33.94,-117.59,180|+25.0|Rain|2014-03-08 02:51:42|981.8|81
8112|33.94,-117.59,180|+22.2|Rain|2015-02-15 02:26:24|876.2|88
8112|33.94,-117.59,180|+18.3|Sunny|2015-08-06 17:50:13|736.4|52
8112|33.94,-117.59,180|+31.2|Sunny|2018-07-09 15:32:33|982.4|29
8112|33.94,-117.59,180|+17.4|Rain|2017-10-18 17:30:42|892.2|81
8112|33.94,-117.59,180|+29.0|Sunny|2013-06-25 02:12:37|979.3|57
8112|33.94,-117.59,180|+9.1|Sunny|2015-12-29 23:36:32|958.3|30
8112|33.94,-117.59,180|+32.0|Sunny|2016-06-16 11:26:33|912.3|53
8112|33.94,-117.59,180|+4.3|Sunny|2017-01-17 06:47:00|795.1|20
8112|33.94,-117.59,180|+16.5|Rain|2018-08-03 18:37:22|852.8|87
13730|33.94,-117.58,175|+18.7|Rain|2013-09-16 12:13:43|955.2|93
13730|33.94,-117.58,175|+34.0|Rain|2015-07-24 00:42:41|965.6|75
13730|33.94,-117.58,175|+22.9|Rain|2013-03-20 20:18:17|917.3|94
13730|33.94,-117.58,175|+10.8|Sunny|2016-12-31 02:10:03|984.3|45
13730|33.94,-117.58,175|+38.5|Rain|2016-07-28 04:12:10|810.3|99
13730|33.94,-117.58,175|+5.7|Rain|2017-11-13 20:38:09|769.9|100
13730|33.94,-117.58,175|+21.6|Sunny|2017-02-15 01:57:00|989.3|17
13730|33.94,-117.58,175|+34.3|Sunny|2013-07-20 23:35:52|790.2|66
13730|33.94,-117.58,175|+19.3|Sunny|2013-09-16 08:49:56|859.3|18
13730|33.94,-117.58,175|+34.1|Rain|2014-07-24 11:22:53|975.6|81
13730|33.94,-117.58,175|+19.8|Rain|2016-09-25 19:15:24|912.5|74
13730|33.94,-117.58,175|+25.3|Sunny|2016-07-03 11:31:35|793.7|7
13730|33.94,-117.58,175|+26.7|Sunny|2013-02-25 15:00:25|890.1|67
13730|33.94,-117.58,175|+15.4|Rain|2015-10-09 22:13:05|851.0|97
13730|33.94,-117.58,175|+28.7|Sunny|2014-03-01 11:48:44|893.7|65
2312|33.94,-117.57,178|+24.9|Rain|2016-03-08 02:00:32|782.1|91
2312|33.94,-117.57,178|+12.7|Sunny|2014-12-14 04:58:43|732.8|45
2312|33.94,-117.57,178|+16.1|Sunny|2014-10-15 20:52:03|958.9|14
2312|33.94,-117.57,178|+28.6|Sunny|2013-03-03 23:12:27|988.0|14
2312|33.94,-117.57,178|+21.1|Sunny|2018-02-17 17:21:04|757.0|21
2312|33.94,-117.57,178|+38.5|Sunny|2018-07-08 12:59:19|892.3|3
2312|33.94,-117.57,178|+16.3|Rain|2013-09-07 06:17:05|995.6|75
2312|33.94,-117.57,178|+28.6|Sunny|2014-06-18 00:46:13|730.7|60
2312|33.94,-117.57,178|+26.4|Rain|2016-05-15 05:35:02|745.1|94
2312|33.94,-117.57,178|+16.3|Sunny|2013-09-01 20:05:56|701.4|13
2312|33.94,-117.57,178|+17.6|Rain|2013-10-06 20:35:27|850.1|87
2312|33.94,-117.57,178|+36.1|Sunny|2017-06-01 19:55:51|741.7|14
2312|33.94,-117.57,178|+12.3|Rain|2018-11-10 12:47:22|713.1|77
2312|33.94,-117.57,178|+6.7|Sunny|2013-12-07 21:32:56|940.1|4
2312|33.94,-117.57,178|+11.2|Rain|2013-12-30 04:58:49|958.4|75
1920|33.94,-117.56,216|+6.5|Sunny|2015-12-04 12:23:12|927.8|12
1920|33.94,-117.56,216|+22.7|Rain|2017-02-14 12:31:56|858.4|84
1920|33.94,-117.56,216|+26.1|Rain|2014-02-28 02:21:19|702.6|88
1920|33.94,-117.56,216|+36.8|Sunny|2015-05-26 21:51:53|802.0|68
1920|33.94,-117.56,216|+23.6|Sunny|2017-04-02 10:51:38|750.3|34
1920|33.94,-117.56,216|-3.7|Snow|2014-11-20 07:55:49|720.4|55
1920|33.94,-117.56,216|+38.1|Sunny|2014-05-17 06:41:36|733.4|27
1920|33.94,-117.56,216|+31.7|Sunny|2013-06-18 03:14:09|808.6|37
1920|33.94,-117.56,216|+17.2|Sunny|2014-08-19 20:19:18|885.8|40
1920|33.94,-117.56,216|-2.9|Snow|2017-11-18 02:02:18|917.6|97
1920|33.94,-117.56,216|+25.7|Sunny|2015-02-10 11:11:18|759.5|42
1920|33.94,-117.56,216|+27.5|Rain|2015-03-27 21:26:07|899.7|96
1920|33.94,-117.56,216|-0.9|Snow|2018-12-02 14:02:36|919.1|95
1920|33.94,-117.56,216|+19.1|Rain|2014-09-18 07:17:56|762.0|72
1920|33.94,-117.56,216|+18.8|Rain|2015-10-19 04:40:30|987.5|95
1920|33.94,-117.56,216|+39.8|Sunny|2016-06-23 05:59:55|826.6|67
4044|33.94,-117.55,193|+2.9|Rain|2013-11-19 19:09:03|994.4|75
4044|33.94,-117.55,193|+10.3|Sunny|2017-12-01 06:04:06|709.5|36
4044|33.94,-117.55,193|+9.8|Sunny|2013-11-12 01:59:11|905.5|44
4044|33.94,-117.55,193|+20.9|Rain|2014-02-28 01:02:30|887.2|73
4044|33.94,-117.55,193|-0.4|Snow|2016-12-24 19:14:16|759.4|88
4044|33.94,-117.55,193|-2.4|Snow|2016-11-15 22:32:34|805.6|18
4044|33.94,-117.55,193|+29.1|Rain|2018-05-17 17:58:07|893.1|99
4044|33.94,-117.55,193|+28.7|Sunny|2013-06-11 23:30:17|797.7|63
4044|33.94,-117.55,193|+29.0|Sunny|2013-02-28 18:27:58|991.1|7
4044|33.94,-117.55,193|+21.4|Sunny|2017-02-19 01:02:13|714.0|45
4044|33.94,-117.55,193|+21.6|Sunny|2016-02-27 03:06:01|984.7|31
4044|33.94,-117.55,193|+0.9|Sunny|2014-11-09 12:05:54|860.6|18
4044|33.94,-117.55,193|+38.5|Rain|2014-07-18 15:25:55|927.5|91
4044|33.94,-117.55,193|+26.4|Sunny|2018-03-26 23:28:32|715.0|49
4044|33.94,-117.55,193|+28.5|Sunny|2017-04-07 17:59:36|855.3|60
4019|33.94,-117.54,199|+21.3|Sunny|2016-03-27 22:30:37|836.8|24
4019|33.94,-117.54,199|+32.2|Sunny|2013-07-24 11:33:44|717.6|24
4019|33.94,-117.54,199|+12.6|Sunny|2015-11-29 16:05:28|939.9|62
4019|33.94,-117.54,199|+15.0|Sunny|2016-08-30 16:47:32|923.3|43
4019|33.94,-117.54,199|+31.8|Sunny|2018-05-23 21:46:30|851.8|6
4019|33.94,-117.54,199|+7.5|Sunny|2018-12-05 06:15:35|805.1|47
4019|33.94,-117.54,199|+15.4|Sunny|2018-09-10 13:40:37|999.1|33
4019|33.94,-117.54,199|+0.6|Rain|2017-11-03 09:11:16|753.4|83
4019|33.94,-117.54,199|-4.8|Snow|2018-11-08 13:48:55|864.1|23
4019|33.94,-117.54,199|+24.0|Rain|2014-04-06 01:48:31|811.8|100
4019|33.94,-117.54,199|+35.9|Sunny|2013-07-29 16:04:56|840.7|37
4019|33.94,-117.54,199|+15.3|Rain|2016-08-17 21:35:05|800.7|71
4019|33.94,-117.54,199|+39.6|Rain|2016-07-08 07:07:44|994.3|70
4019|33.94,-117.54,199|+8.6|Rain|2014-12-23 19:12:20|719.2|70
4019|33.94,-117.54,199|+1.1|Rain|2014-12-07 03:21:55|911.2|86
4019|33.94,-117.54,199|+21.6|Rain|2017-03-11 20:47:45|990.0|80
4005|33.94,-117.53,211|+27.5|Sunny|2017-02-06 07:49:26|719.8|8
4005|33.94,-117.53,211|+19.5|Rain|2014-08-27 00:00:58|891.6|73
4005|33.94,-117.53,211|+32.5|Sunny|2013-06-10 13:49:42|743.4|3
4005|33.94,-117.53,211|+34.2|Sunny|2018-07-31 13:14:00|734.9|62
4005|33.94,-117.53,211|+18.2|Rain|2013-09-20 21:19:35|940.4|83
4005|33.94,-117.53,211|+0.0|Sunny|2017-01-09 00:11:52|992.2|9
4005|33.94,-117.53,211|+16.0|Rain|2016-08-24 07:16:51|980.3|77
4005|33.94,-117.53,211|+15.6|Sunny|2017-09-12 08:11:01|975.1|59
4005|33.94,-117.53,211|+15.6|Rain|2014-09-30 23:12:06|856.5|96
4005|33.94,-117.53,211|-4.3|Snow|2015-11-22 04:52:05|862.3|75
4005|33.94,-117.53,211|+18.2|Sunny|2016-09-21 20:26:27|871.9|14
4005|33.94,-117.53,211|+6.1|Sunny|2018-01-01 04:23:51|769.7|33
4005|33.94,-117.53,211|+13.3|Sunny|2017-12-04 01:24:59|770.9|33
4005|33.94,-117.53,211|+27.1|Rain|2014-05-27 16:51:52|953.2|80
4005|33.94,-117.53,211|+1.9|Sunny|2017-11-22 12:58:40|784.7|33
4001|33.94,-117.52,266|+19.0|Rain|2016-08-22 06:38:49|758.1|98
4001|33.94,-117.52,266|+17.3|Rain|2015-10-08 22:44:46|724.8|77
4001|33.94,-117.52,266|+8.6|Rain|2013-12-06 12:59:49|729.9|76
4001|33.94,-117.52,266|+24.1|Sunny|2018-02-14 03:06:57|884.0|32
4001|33.94,-117.52,266|+24.0|Rain|2016-04-12 22:35:09|941.6|77
4001|33.94,-117.52,266|+17.3|Sunny|2014-08-14 06:56:12|735.4|66
4001|33.94,-117.52,266|+28.9|Rain|2016-04-08 09:16:57|992.9|87
4001|33.94,-117.52,266|+33.9|Sunny|2014-05-06 03:24:01|790.8|29
4001|33.94,-117.52,266|+29.9|Sunny|2018-03-23 07:37:33|838.7|37
4001|33.94,-117.52,266|+33.6|Sunny|2018-07-04 15:15:41|914.3|63
4001|33.94,-117.52,266|+11.5|Rain|2014-11-23 01:51:00|968.1|75
4001|33.94,-117.52,266|+31.7|Sunny|2018-07-28 17:02:35|790.6|4
4001|33.94,-117.52,266|+20.2|Sunny|2018-03-23 10:42:37|922.3|67
4001|33.94,-117.52,266|+25.3|Sunny|2017-02-24 10:40:24|770.5|44
4001|33.94,-117.52,266|+18.9|Sunny|2016-10-23 10:51:02|966.6|16
4001|33.94,-117.52,266|+37.6|Rain|2014-05-16 06:02:55|914.9|86
6301|33.94,-117.51,355|+2.2|Rain|2018-11-25 18:58:23|876.3|83
6301|33.94,-117.51,355|+15.5|Sunny|2015-08-24 14:20:23|888.7|36
6301|33.94,-117.51,355|+16.0|Rain|2018-10-05 09:22:41|905.3|74
6301|33.94,-117.51,355|+18.7|Sunny|2014-10-19 12:55:55|905.1|57
6301|33.94,-117.51,355|+16.0|Sunny|2016-08-27 01:07:36|958.2|61
6301|33.94,-117.51,355|+28.3|Rain|2013-02-02 01:08:12|743.9|85
6301|33.94,-117.51,355|+3.1|Rain|2017-01-03 22:04:59|834.4|91
6301|33.94,-117.51,355|+15.9|Sunny|2018-10-29 18:25:12|802.9|7
6301|33.94,-117.51,355|+15.9|Sunny|2017-08-28 18:25:42|784.0|3
6301|33.94,-117.51,355|+24.7|Sunny|2015-02-12 00:06:47|972.3|59
6301|33.94,-117.51,355|+27.5|Sunny|2016-03-03 10:22:18|770.4|38
6301|33.94,-117.51,355|+22.5|Sunny|2016-04-20 00:24:14|921.2|23
6301|33.94,-117.51,355|+20.9|Sunny|2014-03-17 13:48:40|786.9|23
6301|33.94,-117.51,355|+28.8|Sunny|2015-03-12 05:10:06|747.4|35
6301|33.94,-117.51,355|+32.7|Sunny|2017-05-15 09:24:31|874.6|48
6136|33.94,-117.5,255|+29.2|Sunny|2014-06-28 07:45:01|942.9|50
6136|33.94,-117.5,255|+16.0|Sunny|2013-08-27 23:41:19|789.6|14
6136|33.94,-117.5,255|+35.7|Sunny|2017-05-25 13:25:05|759.6|4
6136|33.94,-117.5,255|-2.7|Snow|2013-12-25 06:00:49|907.3|83
6136|33.94,-117.5,255|+16.9|Sunny|2013-08-22 03:43:42|814.2|18
6136|33.94,-117.5,255|+17.5|Sunny|2017-10-02 09:21:45|857.9|13
6136|33.94,-117.5,255|+22.8|Sunny|2015-03-31 08:32:57|974.3|15
6136|33.94,-117.5,255|+15.5|Sunny|2015-09-14 00:01:32|795.0|13
6136|33.94,-117.5,255|+15.3|Sunny|2013-08-08 18:56:46|726.5|44
6136|33.94,-117.5,255|+3.7|Sunny|2018-11-23 03:59:01|799.1|27
6136|33.94,-117.5,255|-4.9|Snow|2017-11-09 00:00:03|726.2|55
6136|33.94,-117.5,255|+15.3|Sunny|2017-08-24 16:58:40|927.0|30
6136|33.94,-117.5,255|+30.4|Sunny|2013-07-06 16:29:37|997.4|58
6136|33.94,-117.5,255|+21.6|Rain|2016-04-12 16:16:54|993.8|87
6136|33.94,-117.5,255|+20.2|Sunny|2018-02-17 21:18:04|814.1|11
6136|33.94,-117.5,255|+8.6|Sunny|2015-01-20 16:17:37|731.0|51
10728|33.94,-117.49,238|+26.7|Sunny|2013-03-26 15:44:14|787.7|17
10728|33.94,-117.49,238|+33.4|Sunny|2013-07-07 11:04:56|748.7|48
10728|33.94,-117.49,238|+33.0|Sunny|2014-05-28 00:08:55|757.7|48
10728|33.94,-117.49,238|+34.2|Rain|2015-06-20 15:25:31|815.8|70
10728|33.94,-117.49,238|+21.9|Sunny|2013-04-30 20:14:58|852.4|4
10728|33.94,-117.49,238|+19.7|Sunny|2014-10-05 19:25:12|865.8|5
10728|33.94,-117.49,238|+27.5|Sunny|2017-07-06 10:42:34|889.2|52
10728|33.94,-117.49,238|+16.5|Rain|2018-10-18 15:39:35|902.9|91
10728|33.94,-117.49,238|+22.6|Sunny|2016-02-25 10:05:19|763.8|22
10728|33.94,-117.49,238|+28.7|Sunny|2016-07-02 22:20:46|834.5|53
10728|33.94,-117.49,238|+19.3|Rain|2018-10-16 07:40:02|785.4|73
10728|33.94,-117.49,238|+21.2|Rain|2015-04-10 18:29:33|871.9|98
10728|33.94,-117.49,238|+8.1|Sunny|2013-01-01 21:35:29|898.3|35
10728|33.94,-117.49,238|-2.5|Snow|2013-11-19 16:12:10|945.0|24
10728|33.94,-117.49,238|+25.9|Rain|2018-03-08 20:11:36|758.0|99
5899|33.94,-117.48,248|+34.0|Rain|2013-05-24 11:28:10|974.1|78
5899|33.94,-117.48,248|+18.9|Sunny|2018-10-05 15:09:53|854.0|28
5899|33.94,-117.48,248|-4.3|Snow|2015-11-11 20:13:58|952.5|73
5899|33.94,-117.48,248|-4.0|Snow|2018-01-02 07:04:47|726.4|2
5899|33.94,-117.48,248|+15.4|Rain|2016-09-09 20:05:07|856.0|70
5899|33.94,-117.48,248|+3.2|Sunny|2018-11-30 20:53:04|766.3|14
5899|33.94,-117.48,248|+16.8|Rain|2015-10-19 14:50:31|972.4|72
5899|33.94,-117.48,248|+35.2|Rain|2013-06-03 18:32:23|964.4|94
5899|33.94,-117.48,248|+26.2|Rain|2016-02-17 01:12:15|809.6|77
5899|33.94,-117.48,248|+4.1|Sunny|2013-11-22 22:13:02|813.8|12
5899|33.94,-117.48,248|+27.7|Sunny|2014-04-23 18:14:22|768.6|51
5899|33.94,-117.48,248|+19.8|Sunny|2018-08-25 05:04:27|728.5|32
5899|33.94,-117.48,248|+25.1|Sunny|2014-05-27 00:36:26|932.8|33
5899|33.94,-117.48,248|+12.2|Rain|2017-11-15 22:59:21|937.8|83
5899|33.94,-117.48,248|+29.3|Sunny|2013-07-30 17:54:26|754.4|22
5770|33.94,-117.47,231|+18.2|Sunny|2014-09-30 16:10:55|845.3|16
5770|33.94,-117.47,231|+26.9|Sunny|2015-06-28 02:56:36|874.7|40
5770|33.94,-117.47,231|+2.4|Rain|2013-01-26 09:59:36|723.4|77
5770|33.94,-117.47,231|-3.3|Snow|2018-12-22 10:39:53|913.4|35
5770|33.94,-117.47,231|+21.9|Sunny|2017-04-07 20:28:14|993.6|55
5770|33.94,-117.47,231|+27.2|Sunny|2015-04-08 02:40:58|743.7|61
5770|33.94,-117.47,231|+15.5|Sunny|2013-08-08 13:08:33|964.3|48
5770|33.94,-117.47,231|+27.3|Sunny|2015-03-13 16:41:03|729.9|63
5770|33.94,-117.47,231|-1.2|Snow|2015-11-23 06:55:15|899.8|77
5770|33.94,-117.47,231|+29.4|Rain|2017-05-18 20:56:31|706.4|70
5770|33.94,-117.47,231|+1.1|Sunny|2016-11-21 22:33:45|935.4|49
5770|33.94,-117.47,231|+29.7|Rain|2016-02-05 19:03:56|971.6|77
5770|33.94,-117.47,231|+39.9|Rain|2013-05-14 04:56:52|998.3|99
5770|33.94,-117.47,231|+16.7|Sunny|2013-09-12 11:53:55|746.4|38
5770|33.94,-117.47,231|+26.7|Rain|2016-03-08 05:36:54|741.7|86
5770|33.94,-117.47,231|+33.6|Rain|2016-05-31 22:40:26|730.7|82
5775|33.94,-117.46,226|+6.6|Sunny|2013-01-21 05:11:03|939.6|7
5775|33.94,-117.46,226|+10.1|Sunny|2018-01-24 16:32:16|932.6|10
5775|33.94,-117.46,226|+35.5|Sunny|2014-06-27 21:25:31|853.4|51
5775|33.94,-117.46,226|+29.7|Sunny|2016-04-03 10:10:40|902.5|22
5775|33.94,-117.46,226|+8.7|Rain|2014-12-24 09:28:20|922.4|87
5775|33.94,-117.46,226|+26.7|Sunny|2015-04-06 01:12:07|826.1|5
5775|33.94,-117.46,226|+22.3|Sunny|2014-04-23 10:06:03|707.5|29
5775|33.94,-117.46,226|-4.8|Snow|2014-11-01 05:03:49|841.9|13
5775|33.94,-117.46,226|+25.6|Sunny|2014-02-16 21:07:08|758.2|3
5775|33.94,-117.46,226|+5.7|Sunny|2015-12-07 21:47:53|907.8|56
5775|33.94,-117.46,226|+31.8|Sunny|2018-06-19 05:25:42|705.8|35
5775|33.94,-117.46,226|+35.1|Sunny|2016-07-03 04:42:49|760.6|56
5775|33.94,-117.46,226|+24.2|Rain|2014-02-23 09:19:31|925.4|76
5775|33.94,-117.46,226|+16.2|Sunny|2015-08-17 21:22:39|822.7|33
5775|33.94,-117.46,226|+18.4|Sunny|2014-10-31 00:46:07|761.3|57
4733|33.94,-117.45,226|+28.8|Sunny|2018-05-06 00:31:52|941.1|16
4733|33.94,-117.45,226|-3.4|Snow|2015-12-21 15:22:03|739.1|42
4733|33.94,-117.45,226|-3.6|Snow|2013-12-01 06:25:55|969.8|93
4733|33.94,-117.45,226|+14.9|Rain|2014-01-22 01:16:54|855.5|74
4733|33.94,-117.45,226|+15.9|Sunny|2015-10-13 22:59:09|910.2|69
4733|33.94,-117.45,226|+17.5|Sunny|2014-09-17 07:36:19|743.3|16
4733|33.94,-117.45,226|+4.9|Sunny|2017-11-27 04:02:55|751.5|28
4733|33.94,-117.45,226|+38.0|Sunny|2016-05-18 19:18:27|917.4|36
4733|33.94,-117.45,226|+14.0|Sunny|2013-11-08 19:49:28|978.1|26
4733|33.94,-117.45,226|+27.4|Sunny|2017-05-24 06:10:40|745.2|60
4733|33.94,-117.45,226|+15.6|Sunny|2018-08-13 20:41:42|927.6|46
4733|33.94,-117.45,226|+13.4|Sunny|2017-11-21 14:04:38|722.5|14
4733|33.94,-117.45,226|+24.1|Sunny|2018-03-05 12:50:11|947.5|33
4733|33.94,-117.45,226|+8.8|Rain|2015-12-04 21:42:04|980.2|76
4733|33.94,-117.45,226|+23.8|Sunny|2018-03-20 11:10:55|781.7|64
4733|33.94,-117.45,226|+3.1|Sunny|2018-12-13 22:58:57|761.8|14
4496|33.94,-117.44,232|+23.9|Rain|2014-02-10 21:55:35|774.8|94
4496|33.94,-117.44,232|+21.8|Rain|2013-02-04 16:24:09|743.0|99
4496|33.94,-117.44,232|+26.0|Rain|2014-07-24 09:53:54|820.0|80
4496|33.94,-117.44,232|+24.8|Sunny|2013-03-01 02:03:43|976.2|4
4496|33.94,-117.44,232|+0.8|Sunny|2015-01-19 22:53:22|932.4|49
4496|33.94,-117.44,232|+6.2|Sunny|2014-11-23 06:25:46|966.8|25
4496|33.94,-117.44,232|+20.2|Rain|2017-02-11 23:49:16|708.3|98
4496|33.94,-117.44,232|+16.9|Sunny|2018-10-25 02:34:36|828.5|8
4496|33.94,-117.44,232|+25.4|Sunny|2013-06-06 17:03:58|788.0|7
4496|33.94,-117.44,232|+0.7|Sunny|2013-11-10 17:25:08|920.2|32
4496|33.94,-117.44,232|+21.6|Rain|2016-04-03 11:28:01|844.2|83
4496|33.94,-117.44,232|+29.3|Rain|2015-07-12 14:43:03|792.1|75
4496|33.94,-117.44,232|+12.8|Sunny|2017-01-09 09:57:00|784.5|61
4496|33.94,-117.44,232|+26.2|Sunny|2017-04-15 23:57:22|740.5|2
4496|33.94,-117.44,232|+25.0|Sunny|2014-05-29 19:07:03|893.3|42
4246|33.94,-117.43,232|+15.8|Sunny|2014-10-06 03:09:38|865.5|6
4246|33.94,-117.43,232|+28.7|Sunny|2017-02-15 18:33:06|927.7|5
4246|33.94,-117.43,232|+32.9|Sunny|2017-06-23 17:28:42|869.2|65
4246|33.94,-117.43,232|-3.2|Snow|2016-12-03 20:17:35|942.9|34
4246|33.94,-117.43,232|+17.0|Sunny|2014-08-03 19:31:50|914.6|62
4246|33.94,-117.43,232|+5.0|Rain|2016-01-10 09:03:56|845.4|95
4246|33.94,-117.43,232|+35.7|Rain|2017-07-02 22:35:34|902.3|96
4246|33.94,-117.43,232|+24.4|Sunny|2017-03-30 23:21:09|866.3|24
